Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	stationaryDist[1]	stationaryDist[2]	tree_length
14544	-272.3776	-362.5052	90.12766	0.00352524	0.00349594	0.00898845	0.0182209	0.0281619	0.0493645	0.00623333	0.0023901	0.00570862	0.0092491	0.0136061	0.00905048	0.0183803	0.0106636	0.0231479	0.00540176	0.00426505	0.00243298	0.0373097	0.00286091	0.0176746	0.0655577	0.0331561	0.00074575	0.00166711	0.00692584	0.00663071	0.00376527	0.0054017	0.0114119	0.0583135	0.0486459	0.0144333	0.0487361	0.0523191	0.0184634	0.00852834	0.0237214	0.0215821	0.11515	0.0578054	0.0188836	0.053314	0.00732632	0.0928968	0.016335	0.00803242	0.0250409	0.00592445	0.0114503	0.0384959	0.0205418	0.0238065	0.0236568	0.0294432	0.0138977	0.00640239	0.0479587	0.0318919	0.00540919	0.0140514	0.3608963	1.639104	0.302547	0.558189	0.833682	1.1995	1.79151	3.30527	0.8644413	4.541758	0.00255851	0.00253724	0.00652353	0.0132242	0.020439	0.0358271	0.00452395	0.00173466	0.00414313	0.0067127	0.00987491	0.00656854	0.0133398	0.00773932	0.0168	0.00392042	0.00309544	0.00176578	0.0270782	0.00207636	0.0128276	0.0475796	0.0240636	0.000541241	0.00120993	0.00502655	0.00481236	0.00273272	0.00392038	0.00828236	0.0423221	0.0353057	0.0104752	0.0353711	0.0379715	0.0134002	0.0061896	0.0172163	0.0156636	0.0835718	0.0419533	0.0137051	0.0386936	0.00531721	0.0674215	0.0118554	0.00582967	0.0181739	0.00429977	0.00831028	0.0279391	0.0149085	0.017278	0.0171694	0.021369	0.0100865	0.00464665	0.0348069	0.0231461	0.00392581	0.010198	0.819552	0.180448	1.377851
14580	-264.995	-356.7031	91.70808	0.0103341	0.0168296	0.00749449	0.0406587	0.0243616	0.0197139	0.00407902	0.0293216	0.00592484	0.0050688	0.0116859	0.0018017	0.00968351	0.0380846	0.00641225	0.00234141	0.0104981	0.00601432	0.0217318	0.000749763	0.0264246	0.0148573	0.0213526	0.0337482	0.0212763	0.00568011	0.0383526	0.00199208	0.000278318	0.0100114	0.0392831	0.0164828	0.0115007	0.0515445	0.0238759	0.00268816	0.0038365	0.024216	0.00848606	0.0607387	0.0369974	0.0200873	0.0505466	0.0019392	0.0583971	0.00927871	0.0144731	0.0175099	0.0093301	0.0137701	0.0371234	0.0196749	0.00981518	0.021672	0.00843005	0.0766691	0.00852922	0.00874808	0.0833631	0.00246814	0.0355089	0.7827551	1.217245	0.332837	0.584778	0.845874	1.18221	1.71005	3.00448	0.7954501	1.555078	0.0083762	0.013641	0.00607457	0.0329554	0.019746	0.0159789	0.00330621	0.0237663	0.00480231	0.00410845	0.00947191	0.00146035	0.00784886	0.030869	0.00519738	0.00189781	0.0085091	0.00487484	0.0176145	0.000607712	0.0214181	0.0120424	0.0173071	0.0273543	0.0172453	0.00460395	0.0310863	0.00161466	0.000225587	0.0081146	0.0318404	0.0133599	0.00932175	0.0417788	0.0193524	0.00217885	0.00310964	0.019628	0.00687828	0.049231	0.0299879	0.0162816	0.04097	0.0015718	0.0473331	0.00752075	0.011731	0.0141924	0.00756241	0.0111612	0.0300899	0.0159473	0.00795558	0.017566	0.00683288	0.0621433	0.00691326	0.00709066	0.067569	0.00200052	0.0287814	0.608622	0.391378	1.233748
14616	-272.6568	-364.9447	92.28787	0.00395383	0.0105626	0.0170961	0.0350461	0.00798293	0.00523743	0.0053044	0.0275981	0.0288198	0.0152348	0.0175881	0.0092668	0.0190374	0.000967674	0.00996751	0.0581077	0.0187871	0.0248878	0.0335111	0.000114492	0.00299066	0.0040131	0.000304943	0.0153281	0.00544285	0.00437154	0.0211475	0.00297791	0.00184512	0.00920397	0.0202651	0.0111781	0.0104946	0.0514544	0.126309	0.025154	0.0012907	0.00479959	0.0067215	0.0555304	0.0744107	0.000753441	0.0204621	0.0267477	0.0227775	0.0207591	0.00638191	0.0194587	0.0154507	0.0328298	0.0573213	0.0123919	0.00733314	0.0332431	0.0080895	0.0466928	0.0163249	0.0930011	0.0467931	0.00051565	0.0217638	1.021427	0.9785729	0.419895	0.654945	0.876313	1.14114	1.52685	2.38155	0.6274433	0.9580448	0.00301038	0.00804223	0.0130167	0.0266835	0.00607808	0.0039877	0.00403869	0.0210127	0.021943	0.0115996	0.0133913	0.0070556	0.0144948	0.000736772	0.00758911	0.0442423	0.0143042	0.0189492	0.0255149	8.71721e-05	0.00227704	0.00305551	0.000232179	0.0116706	0.0041441	0.00332843	0.0161014	0.00226734	0.00140485	0.00700776	0.0154295	0.00851087	0.0079904	0.0391766	0.0961697	0.0191518	0.00098272	0.00365433	0.00511765	0.04228	0.0566552	0.000573659	0.0155795	0.0203653	0.0173424	0.0158056	0.00485909	0.0148156	0.0117639	0.0249961	0.0436436	0.00943504	0.00558334	0.0253107	0.00615922	0.0355512	0.0124295	0.0708096	0.0356276	0.000392608	0.0165706	0.489286	0.510714	1.313397
14652	-279.7134	-371.1352	91.42184	0.0297326	0.0222427	0.000839447	0.0487979	0.0268306	0.0044242	0.0102816	0.00150598	0.0145863	0.00546485	0.00592527	0.000673293	0.0109992	0.0167401	0.00429442	0.00755397	0.0294207	0.000859053	0.0210709	0.0118187	0.00854499	0.0290455	0.0306648	0.0118218	0.00720309	0.00180735	0.00845176	0.00508666	1.05792e-05	0.0064871	0.0647637	0.0127364	0.00651027	0.0326013	0.0112013	1.51019e-05	0.0136255	0.000898428	0.0266323	0.0390314	0.0177855	0.0202889	0.0108113	0.017298	0.0418584	0.00665379	0.006065	0.010907	0.00503895	0.00293266	0.0202232	0.000945336	0.0139276	0.0130729	0.00125865	0.0405995	0.000794425	0.00606952	0.0272357	0.00343239	0.00961639	0.5408947	1.459105	0.325307	0.578288	0.842934	1.18633	1.72924	3.07402	0.8119964	2.697577	0.0342535	0.0256247	0.000967087	0.0562177	0.0309103	0.00509691	0.0118449	0.00173497	0.0168042	0.00629579	0.00682622	0.000775669	0.0126716	0.0192855	0.00494739	0.00870257	0.0338942	0.000989674	0.0242747	0.0136158	0.00984428	0.0334619	0.0353275	0.0136194	0.00829834	0.00208216	0.00973687	0.0058601	1.21878e-05	0.00747348	0.0746111	0.014673	0.00750017	0.0375584	0.0129045	1.73982e-05	0.0156973	0.00103504	0.0306818	0.0449662	0.0204899	0.0233739	0.0124552	0.0199282	0.048223	0.00766552	0.0069872	0.0125654	0.00580513	0.00337858	0.0232981	0.00108908	0.0160453	0.0150606	0.00145003	0.0467728	0.00091522	0.00699241	0.031377	0.00395429	0.0110786	0.729553	0.270447	0.8680159
14688	-277.655	-369.0497	91.39463	0.000166048	0.000760326	0.00240515	0.00114198	0.0210047	0.0196547	0.00134606	0.0140956	0.00714982	0.00963988	0.00677566	0.00822379	0.0196252	0.00881526	0.00228015	0.00983838	0.0132065	0.00342608	0.0139845	0.00273934	0.000397468	0.00098979	0.0178877	0.0378958	0.00689756	0.00611394	0.00633467	0.00741872	0.000830484	0.0084757	0.00401431	0.023025	0.00966798	0.0250675	0.0738444	0.0035247	0.00355938	0.0100089	0.000629232	0.00825609	0.00688557	0.0123566	0.0147769	0.00542948	0.0151406	0.0258395	0.0137007	0.00367312	0.00583236	0.0120344	0.0143349	0.00221288	0.00548573	0.0139671	0.0100635	0.0107893	0.00222159	0.00404846	0.0205015	0.00496962	0.00485913	0.7212425	1.278758	0.126241	0.364463	0.729867	1.37011	2.74377	7.92136	1.496437	1.772993	0.000263468	0.0012064	0.00381624	0.00181197	0.033328	0.031186	0.00213578	0.0223655	0.0113446	0.0152955	0.0107509	0.0130486	0.0311393	0.0139871	0.0036179	0.0156105	0.0209546	0.00543615	0.0221892	0.00434649	0.00063066	0.00157049	0.0283822	0.060129	0.0109443	0.00970094	0.0100512	0.0117712	0.00131772	0.0134483	0.00636948	0.0365337	0.0153401	0.0397744	0.117169	0.00559263	0.00564764	0.0158811	0.000998398	0.0130999	0.0109253	0.0196062	0.0234463	0.00861492	0.0240235	0.0409994	0.0217388	0.00582812	0.00925418	0.0190949	0.0227451	0.00351117	0.00870417	0.0221615	0.0159677	0.0171192	0.00352498	0.00642367	0.0325295	0.00788526	0.00770996	0.639379	0.360621	0.6302413
14724	-278.0194	-369.7473	91.7279	5.28714e-05	0.001396	0.0228617	0.00959618	0.0376811	0.0110517	0.0155764	0.00790573	0.0575778	0.0144022	0.0163114	0.0209369	0.039744	0.0160416	0.0173635	0.0112754	0.00718371	0.0231144	0.0407605	0.014995	0.00652424	0.000651305	0.0221215	0.0194885	0.00693841	0.0110673	0.0115988	0.0281783	0.0122268	0.00336577	0.0236596	0.0150672	0.0194258	0.0331221	0.17195	0.00818153	0.0115152	0.019887	0.0050592	0.119595	0.0400224	0.03376	0.0592125	0.0316206	0.023049	0.0197701	0.0352241	0.016993	0.0373206	0.0255087	0.0170291	0.00185948	0.00373506	0.0273816	0.0904544	0.0254688	0.00844667	0.0162828	0.011335	0.00529489	0.0139654	0.8559345	1.144066	0.417597	0.653194	0.875582	1.1421	1.53094	2.39465	0.6314116	1.336627	3.57436e-05	0.000943763	0.0154556	0.00648747	0.0254742	0.00747145	0.0105304	0.00534465	0.0389254	0.00973655	0.0110273	0.0141544	0.0268688	0.0108449	0.0117386	0.0076227	0.00485653	0.0156264	0.027556	0.0101373	0.0044107	0.000440313	0.0149552	0.0131752	0.00469069	0.00748201	0.00784134	0.0190499	0.00826589	0.00227542	0.015995	0.0101861	0.0131327	0.0223921	0.116246	0.00553111	0.00778485	0.0134446	0.00342026	0.0808519	0.027057	0.0228234	0.0400304	0.021377	0.0155822	0.0133655	0.0238132	0.0114881	0.0252305	0.0172451	0.0115125	0.0012571	0.00252508	0.0185113	0.0611515	0.0172181	0.00571035	0.011008	0.00766299	0.0035796	0.00944126	0.572033	0.427967	1.479186
14760	-274.268	-365.5006	91.23256	0.00252082	0.00545	0.0258235	0.00507875	0.0138611	0.00107392	0.00182419	0.00688615	0.0171503	0.0157132	0.00200821	0.00807203	0.00339262	0.00574533	0.00903	0.00660973	0.00818462	0.0179655	0.00794167	0.00302567	0.0140712	0.000213005	0.0105008	0.0151526	0.00251997	0.0130536	0.0464241	0.0447541	0.00150887	0.00905873	0.0234261	0.0184247	0.00370252	0.0893501	0.0216647	0.00990926	0.00526556	0.000480642	0.00780375	0.0525284	0.0186173	0.00565262	0.0218846	0.0111449	0.013937	0.0380858	0.0110006	0.0108462	0.0236511	0.0118659	0.034269	0.000716401	0.00905633	0.0195702	0.021694	0.0060497	0.00392915	0.0197704	0.00533913	0.0267793	0.0156158	0.6394034	1.360597	0.171647	0.423379	0.764798	1.30754	2.36195	5.82592	1.274276	2.127916	0.00284309	0.00614677	0.029125	0.00572805	0.0156332	0.00121121	0.0020574	0.00776652	0.0193429	0.0177221	0.00226495	0.00910402	0.00382635	0.00647985	0.0101845	0.00745476	0.00923099	0.0202623	0.00895698	0.0034125	0.0158702	0.000240237	0.0118433	0.0170898	0.00284214	0.0147225	0.0523592	0.0504757	0.00170177	0.0102169	0.0264211	0.0207802	0.00417587	0.100773	0.0244344	0.0111761	0.00593875	0.000542091	0.00880143	0.059244	0.0209974	0.00637529	0.0246824	0.0125697	0.0157188	0.042955	0.012407	0.0122329	0.0266748	0.0133829	0.0386501	0.00080799	0.0102142	0.0220721	0.0244675	0.00682313	0.00443148	0.022298	0.00602172	0.0302029	0.0176122	0.680298	0.319702	0.8866454
14796	-264.0318	-355.4536	91.42181	0.00115294	0.00261196	0.0075345	0.000557672	0.00901565	0.000174605	0.00132617	0.0046091	0.00832325	0.00272125	0.000692507	0.00270309	0.00587379	0.00733914	0.000984141	0.00371693	0.0289704	0.00343868	0.0133104	0.00190215	0.00346721	0.000610559	0.000528683	0.00171346	0.00599186	0.00233555	0.0182482	0.00866717	0.00222094	0.00247981	0.0176793	0.00211191	0.00674319	0.0139662	0.0271174	0.00461803	0.00293442	0.00367135	0.00165942	0.0181721	0.00610434	0.000485193	0.00196783	0.00437442	0.00582193	0.0174207	0.00892844	0.00327332	0.0103702	0.00496645	0.00545154	0.00103654	0.00282253	0.00300225	0.0173607	0.00801202	0.00750313	0.0104963	0.0190644	0.0100796	0.00777469	0.6388491	1.361151	0.173931	0.426118	0.766338	1.30491	2.34677	5.74941	1.264717	2.13063	0.00282437	0.00639854	0.0184573	0.00136613	0.0220857	0.000427732	0.00324872	0.011291	0.0203895	0.00666628	0.00169644	0.00662178	0.0143891	0.0179787	0.00241086	0.00910539	0.0709691	0.00842376	0.0326067	0.00465971	0.00849365	0.00149569	0.00129512	0.00419747	0.0146783	0.00572143	0.0447029	0.021232	0.00544067	0.00607481	0.0433091	0.00517356	0.0165189	0.0342132	0.0664296	0.0113128	0.00718847	0.00899375	0.00406509	0.0445164	0.0149538	0.00118858	0.00482062	0.0107161	0.014262	0.0426755	0.0218721	0.00801868	0.0254039	0.0121664	0.0133547	0.00253923	0.00691438	0.00735463	0.0425288	0.0196271	0.0183805	0.0257129	0.0467023	0.0246922	0.0190457	0.680575	0.319425	0.4082117
14832	-273.8234	-365.7484	91.92501	0.00105066	0.0079493	0.00771126	0.0160507	0.0121897	0.0126356	0.017981	0.0116037	0.00505012	0.00634841	0.000680956	0.0124395	0.0491429	0.0170961	0.00992846	0.01828	0.0198074	0.00406408	0.0252054	0.0267097	0.00247807	0.00378601	0.000873178	0.0349069	0.00124994	0.0130438	0.0614973	0.0263779	0.0111091	0.00743209	0.012775	0.00489436	0.020298	0.0305028	0.102958	0.000433722	0.00426914	0.0180813	0.00948801	0.00769189	0.0185781	0.0146214	0.00952119	0.00361638	0.00489807	0.021782	0.027173	0.00395256	0.0193525	0.00988296	0.0535276	0.00666793	0.00948057	0.0180067	0.0213001	0.0120059	0.02525	0.0461557	0.0111119	0.00303881	0.0241014	0.9008342	1.099166	0.225294	0.483431	0.79711	1.25453	2.06855	4.43864	1.077625	1.220164	0.00102996	0.0077927	0.00755934	0.0157345	0.0119495	0.0123867	0.0176268	0.0113751	0.00495063	0.00622335	0.000667541	0.0121944	0.0481748	0.0167593	0.00973287	0.0179199	0.0194172	0.00398402	0.0247089	0.0261835	0.00242926	0.00371142	0.000855976	0.0342192	0.00122531	0.0127868	0.0602858	0.0258582	0.0108903	0.00728568	0.0125233	0.00479794	0.0198981	0.0299019	0.100929	0.000425177	0.00418503	0.0177251	0.00930109	0.00754036	0.0182121	0.0143334	0.00933362	0.00354514	0.00480158	0.0213529	0.0266377	0.0038747	0.0189713	0.00968826	0.0524731	0.00653657	0.00929381	0.017652	0.0208805	0.0117694	0.0247526	0.0452464	0.010893	0.00297894	0.0236266	0.549583	0.450417	1.020096
14868	-266.0974	-357.3078	91.21036	0.00721784	0.00348156	0.00807547	0.00780491	0.00790908	0.0132324	0.0131916	0.00994583	0.014484	0.0103709	0.000430715	0.013027	0.0195307	0.000278603	0.00774682	0.00227456	0.00861485	0.0145282	0.0263959	0.0168365	0.00675447	0.0172567	0.00029198	0.0200587	0.00542278	0.00577242	0.0275793	0.0281845	0.0116338	0.00248054	0.0133784	0.0203954	0.0212567	0.0115531	0.0406	0.00368098	0.00541566	0.0042736	0.0119114	0.0274071	0.0151097	0.00559825	0.0246518	0.00995759	0.00960399	0.0464573	0.00937116	0.00573583	0.0235817	0.0103497	0.0522458	0.0107348	0.00992835	0.0188572	0.025203	0.0181686	0.0157863	0.0728686	0.029596	0.00190286	0.0160578	0.5114147	1.488585	0.296193	0.55244	0.830994	1.20338	1.81015	3.37618	0.8797907	2.91072	0.00782463	0.00377425	0.00875435	0.00846105	0.00857398	0.0143448	0.0143006	0.010782	0.0157017	0.0112428	0.000466925	0.0141221	0.0211726	0.000302024	0.00839807	0.00246577	0.00933908	0.0157496	0.028615	0.0182519	0.00732231	0.0187074	0.000316526	0.021745	0.00587866	0.00625769	0.0298979	0.0305539	0.0126118	0.00268907	0.0145031	0.02211	0.0230437	0.0125244	0.0440131	0.00399043	0.00587094	0.00463287	0.0129127	0.0297112	0.01638	0.00606889	0.0267242	0.0107947	0.0104114	0.0503629	0.010159	0.00621803	0.0255642	0.0112198	0.056638	0.0116373	0.010763	0.0204425	0.0273218	0.0196959	0.0171134	0.0789945	0.0320841	0.00206283	0.0174078	0.744293	0.255707	0.9224515
14904	-258.3505	-349.5609	91.21036	0.00721784	0.00348156	0.00807547	0.00780491	0.00790908	0.0132324	0.0131916	0.00994583	0.014484	0.0103709	0.000430715	0.013027	0.0195307	0.000278603	0.00774682	0.00227456	0.00861485	0.0145282	0.0263959	0.0168365	0.00675447	0.0172567	0.00029198	0.0200587	0.00542278	0.00577242	0.0275793	0.0281845	0.0116338	0.00248054	0.0133784	0.0203954	0.0212567	0.0115531	0.0406	0.00368098	0.00541566	0.0042736	0.0119114	0.0274071	0.0151097	0.00559825	0.0246518	0.00995759	0.00960399	0.0464573	0.00937116	0.00573583	0.0235817	0.0103497	0.0522458	0.0107348	0.00992835	0.0188572	0.025203	0.0181686	0.0157863	0.0728686	0.029596	0.00190286	0.0160578	0.5114147	1.488585	0.296193	0.55244	0.830994	1.20338	1.81015	3.37618	0.8797907	2.91072	0.00782463	0.00377425	0.00875435	0.00846105	0.00857398	0.0143448	0.0143006	0.010782	0.0157017	0.0112428	0.000466925	0.0141221	0.0211726	0.000302024	0.00839807	0.00246577	0.00933908	0.0157496	0.028615	0.0182519	0.00732231	0.0187074	0.000316526	0.021745	0.00587866	0.00625769	0.0298979	0.0305539	0.0126118	0.00268907	0.0145031	0.02211	0.0230437	0.0125244	0.0440131	0.00399043	0.00587094	0.00463287	0.0129127	0.0297112	0.01638	0.00606889	0.0267242	0.0107947	0.0104114	0.0503629	0.010159	0.00621803	0.0255642	0.0112198	0.056638	0.0116373	0.010763	0.0204425	0.0273218	0.0196959	0.0171134	0.0789945	0.0320841	0.00206283	0.0174078	0.744293	0.255707	0.9224515
14940	-261.0581	-352.1511	91.09306	0.00721784	0.00348156	0.00807547	0.00780491	0.00790908	0.0132324	0.0131916	0.00994583	0.014484	0.0103709	0.000430715	0.013027	0.0195307	0.000278603	0.00774682	0.00227456	0.00861485	0.0145282	0.0263959	0.0168365	0.00675447	0.0172567	0.00029198	0.0200587	0.00542278	0.00577242	0.0275793	0.0281845	0.0116338	0.00248054	0.0133784	0.0203954	0.0212567	0.0115531	0.0406	0.00368098	0.00541566	0.0042736	0.0119114	0.0274071	0.0151097	0.00559825	0.0246518	0.00995759	0.00960399	0.0464573	0.00937116	0.00573583	0.0235817	0.0103497	0.0522458	0.0107348	0.00992835	0.0188572	0.025203	0.0181686	0.0157863	0.0728686	0.029596	0.00190286	0.0160578	0.4772815	1.522719	0.296193	0.55244	0.830994	1.20338	1.81015	3.37618	0.8797907	3.190399	0.00782463	0.00377425	0.00875435	0.00846105	0.00857398	0.0143448	0.0143006	0.010782	0.0157017	0.0112428	0.000466925	0.0141221	0.0211726	0.000302024	0.00839807	0.00246577	0.00933908	0.0157496	0.028615	0.0182519	0.00732231	0.0187074	0.000316526	0.021745	0.00587866	0.00625769	0.0298979	0.0305539	0.0126118	0.00268907	0.0145031	0.02211	0.0230437	0.0125244	0.0440131	0.00399043	0.00587094	0.00463287	0.0129127	0.0297112	0.01638	0.00606889	0.0267242	0.0107947	0.0104114	0.0503629	0.010159	0.00621803	0.0255642	0.0112198	0.056638	0.0116373	0.010763	0.0204425	0.0273218	0.0196959	0.0171134	0.0789945	0.0320841	0.00206283	0.0174078	0.761359	0.238641	0.9224515
14976	-265.7798	-357.4756	91.69584	0.00318723	0.00944306	0.000801759	0.000538953	0.00577286	0.00277555	0.0100692	0.0103038	0.00880038	0.0161327	0.00136012	0.0165606	0.00492841	0.000377533	0.00359226	0.00145613	0.000212644	0.00104109	0.0100901	0.0106199	0.000984644	0.00201856	8.16094e-05	0.00665502	0.00338256	0.00156897	0.00289166	0.0114695	0.000495126	0.00205254	0.00314171	0.00793652	0.00966084	0.00745701	0.0329829	0.00167295	0.0016816	0.0028931	0.00536781	0.0166849	0.00936529	0.00144472	0.0112039	0.00421083	0.0056123	0.0273493	0.0228472	0.00163421	0.0107175	0.000310926	0.0145909	0.00516693	0.00400845	0.00703659	0.0130801	0.00684296	0.00258959	0.0197411	0.016692	0.000983491	0.0100896	0.8547901	1.14521	0.121296	0.357429	0.725443	1.37847	2.79776	8.24427	1.525328	1.339756	0.00733267	0.0217251	0.00184456	0.00123994	0.0132813	0.00638554	0.0231657	0.0237054	0.0202465	0.0371154	0.00312914	0.0381	0.0113385	0.000868566	0.00826448	0.00335002	0.000489217	0.00239518	0.0232136	0.0244326	0.00226531	0.00464398	0.000187754	0.0153108	0.00778204	0.00360964	0.00665266	0.0263873	0.00113911	0.00472215	0.00722795	0.0182591	0.0222261	0.0171559	0.0758818	0.00384885	0.00386876	0.00665597	0.0123494	0.038386	0.0215461	0.00332377	0.025776	0.0096876	0.0129119	0.0629209	0.0525632	0.00375974	0.0246571	0.00071533	0.0335684	0.0118872	0.009222	0.0161887	0.0300926	0.0157432	0.00595771	0.0454172	0.0384022	0.00226266	0.0232126	0.572605	0.427395	0.4346619
15012	-269.6541	-359.9876	90.33354	7.50127e-05	0.00273086	0.000680682	0.00146337	0.00458601	0.000444623	0.00311351	0.0120179	0.0088612	0.0012527	0.000306576	3.64129e-06	0.00689913	0.0025782	3.67702e-05	0.000279457	0.0074282	0.00292906	0.00115293	0.00244177	8.49865e-05	0.000693483	0.00159427	0.000462216	0.00180944	0.00251718	0.00337874	0.00152779	0.00723882	0.00152603	0.000893959	0.0066025	0.000194779	0.000955532	0.00531266	0.00618432	0.00152759	0.000204008	0.00636647	0.0208749	0.002056	0.00315926	0.00245467	0.00214824	0.00564708	0.0259372	0.000845169	0.00628668	0.00405029	0.00578186	0.00736309	0.00410487	0.0132165	0.00056158	0.000497284	0.00978757	0.000907326	0.00787396	0.002459	0.000320083	0.0170913	0.6058934	1.394107	0.0555157	0.244145	0.644106	1.55254	4.09592	18.0129	2.090457	2.300911	0.000297929	0.0108462	0.00270348	0.0058121	0.0182143	0.00176592	0.012366	0.0477316	0.0351942	0.00497536	0.00121763	1.44622e-05	0.0274014	0.0102399	0.000146041	0.00110992	0.0295027	0.0116334	0.00457911	0.00969803	0.000337542	0.00275432	0.006332	0.00183579	0.00718659	0.00999752	0.0134194	0.00606795	0.0287505	0.00606094	0.00355055	0.0262233	0.000773608	0.0037951	0.0211004	0.0245624	0.00606717	0.000810262	0.0252858	0.0829091	0.00816587	0.0125477	0.00974927	0.00853222	0.0224286	0.103015	0.00335677	0.0249689	0.0160866	0.0229639	0.0292441	0.0163034	0.0524921	0.00223044	0.00197507	0.0388735	0.00360364	0.0312731	0.00976645	0.00127128	0.0678817	0.697053	0.302947	0.2517802
15048	-270.5273	-361.8184	91.29109	0.00253074	0.0196454	0.0142842	0.00524572	0.00103245	0.0475117	0.0132569	0.0384072	0.0331742	0.0124308	0.0214405	0.0021061	0.0206018	0.00109452	0.00287917	0.0211151	0.00527447	0.0155976	0.00752032	0.0242545	0.00594919	0.0152831	0.00175688	0.000395716	0.00969634	0.000958717	0.0218875	0.00760147	0.00102192	0.003905	0.00277987	0.0836425	0.0191287	0.0180382	0.0503185	0.0236455	0.00314397	0.0334844	0.006382	0.00987192	0.0249194	0.014742	0.0215668	0.00793329	0.00897988	0.0715145	0.0644829	0.0133025	0.085152	0.0282164	0.0342978	0.0124155	0.0105718	0.0215874	0.0437531	0.0382727	0.00952707	0.0181426	0.022666	0.0043831	0.00926419	0.6122815	1.387718	0.32031	0.573939	0.840951	1.18913	1.74235	3.12197	0.8231891	2.266471	0.00211957	0.0164536	0.0119634	0.00439345	0.000864712	0.0397925	0.0111031	0.0321672	0.0277844	0.0104112	0.0179571	0.00176392	0.0172547	0.000916691	0.00241139	0.0176846	0.00441753	0.0130635	0.0062985	0.0203139	0.00498263	0.0128001	0.00147144	0.000331424	0.00812099	0.000802955	0.0183314	0.00636647	0.000855889	0.00327056	0.00232823	0.0700532	0.0160209	0.0151076	0.0421433	0.0198039	0.00263317	0.0280442	0.00534513	0.00826804	0.0208708	0.0123469	0.0180628	0.00664438	0.00752093	0.0598956	0.0540064	0.0111413	0.0713174	0.0236321	0.0287255	0.0103983	0.00885424	0.0180801	0.0366446	0.0320545	0.00797921	0.015195	0.0189835	0.00367098	0.00775905	0.693859	0.306141	1.193986
